taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
2899164	Palicourea acetosoides Wernham	2899164	Palicourea acetosoides Wernham	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Palicourea	2898662	Palicourea acetosoides	2899164	LC
2947122	Dipteryx rosea Spruce ex Benth.	2947122	Dipteryx rosea Spruce ex Benth.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Dipteryx	2947121	Dipteryx rosea	2947122	NE
2950603	Chamaecrista fagonioides (Vogel) H.S.Irwin & Barneby	2950603	Chamaecrista fagonioides (Vogel) H.S.Irwin & Barneby	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Chamaecrista	2949492	Chamaecrista fagonioides	2950603	NE
3173082	Justicia comata (L.) Lam.	3173082	Justicia comata (L.) Lam.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Acanthaceae	2393	Justicia	2904597	Justicia comata	3173082	NE
3617875	Forsteronia graciloides Woodson	3617875	Forsteronia graciloides Woodson	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Apocynaceae	6701	Forsteronia	8171331	Forsteronia graciloides	3617875	NE
3711656	Tovomita eggersii Vesque	3711656	Tovomita eggersii Vesque	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Clusiaceae	6646	Tovomita	7329865	Tovomita eggersii	3711656	NE
3787405	Paullinia subauriculata Radlk.	3787405	Paullinia subauriculata Radlk.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Sapindaceae	6657	Paullinia	3189948	Paullinia subauriculata	3787405	NE
3864374	Clidemia inobsepta Wurdack	10760046	Miconia inobsepta (Wurdack) Michelang.	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Miconia	3188558	Miconia inobsepta	10760046	LC
3870171	Mouriri nigra (DC.) Morley	3870171	Mouriri nigra (DC.) Morley	9	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Mouriri	3188623	Mouriri nigra	3870171	LC
5296384	Sisyrinchium vaginatum Spreng.	5296384	Sisyrinchium vaginatum Spreng.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Iridaceae	7698	Sisyrinchium	8311345	Sisyrinchium vaginatum	5296384	NE
5331144	Casearia guianensis (Aubl.) Urb.	5331144	Casearia guianensis (Aubl.) Urb.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Salicaceae	6664	Casearia	2874105	Casearia guianensis	5331144	NE
7322911	Herrania albiflora Goudot	7322911	Herrania albiflora Goudot	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Malvaceae	6685	Herrania	7322892	Herrania albiflora	7322911	NE
7457783	Arenaria musciformis Triana & Planch.	7457783	Arenaria musciformis Triana & Planch.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Caryophyllaceae	2518	Arenaria	7937950	Arenaria musciformis	7457783	NE
8270815	Piper anonifolium Kunth	8270815	Piper anonifolium Kunth	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Piperales	404	Piperaceae	6678	Piper	3075433	Piper anonifolium	8270815	NE
2650936	Nephrolepis biserrata (Sw.) Schott	2650936	Nephrolepis biserrata (Sw.) Schott	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Nephrolepidaceae	4161438	Nephrolepis	2650926	Nephrolepis biserrata	2650936	NE
2670295	Syrrhopodon lycopodioides C.Müller, 1849	2670295	Syrrhopodon lycopodioides C.Müller, 1849	2	SPECIES	ACCEPTED	Plantae	6	Bryophyta	35	Bryopsida	327	Pottiales	621	Calymperaceae	4670	Syrrhopodon	2670288	Syrrhopodon lycopodioides	2670295	NE
2961170	Enterolobium contortisiliquum (Vell.) Morong	2961170	Enterolobium contortisiliquum (Vell.) Morong	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Enterolobium	2961142	Enterolobium contortisiliquum	2961170	LC
2985547	Licania licaniiflora (Sagot) Blake	9968101	Parinariopsis licaniiflora (Sagot) Sothers & Prance	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Chrysobalanaceae	9111	Parinariopsis	9655975	Parinariopsis licaniiflora	9968101	NE
3095415	Stenopadus campestris Maguire & Wurdack	3095415	Stenopadus campestris Maguire & Wurdack	13	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Stenopadus	3095395	Stenopadus campestris	3095415	NE
3694127	Erythroxylum amazonicum Peyr.	3694127	Erythroxylum amazonicum Peyr.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Erythroxylaceae	6686	Erythroxylum	2873937	Erythroxylum amazonicum	3694127	LC
3994070	Protium nodulosum Swart	3994070	Protium nodulosum Swart	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Burseraceae	6659	Protium	7286732	Protium nodulosum	3994070	LC
4013650	Cecropia marginalis Cuatrec.	4013650	Cecropia marginalis Cuatrec.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Urticaceae	6639	Cecropia	2984472	Cecropia marginalis	4013650	LC
4030776	Vochysia diversa J.F.Macbr.	4030776	Vochysia diversa J.F.Macbr.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Vochysiaceae	3231623	Vochysia	8225540	Vochysia diversa	4030776	LC
5329024	Sagittaria planitiana G.Agostini	5329024	Sagittaria planitiana G.Agostini	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Alismatales	551	Alismataceae	3720	Sagittaria	2766037	Sagittaria planitiana	5329024	NE
5643462	Brunellia propinqua Kunth	5643462	Brunellia propinqua Kunth	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Oxalidales	7224021	Brunelliaceae	6670	Brunellia	2986074	Brunellia propinqua	5643462	LC
7268638	Cissampelos ovalifolia DC.	7268638	Cissampelos ovalifolia DC.	10	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ranunculales	399	Menispermaceae	2411	Cissampelos	3033936	Cissampelos ovalifolia	7268638	NE
8140895	Clidemia octona Griseb., 1861	8140895	Clidemia octona Griseb., 1861	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Clidemia	3188640	Clidemia octona	8140895	NE
8344091	Tibouchina longifolia (Vahl) Baill. ex Cogn.	8344091	Tibouchina longifolia (Vahl) Baill. ex Cogn.	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Tibouchina	3188517	Tibouchina longifolia	8344091	NE
10860753	Lindernia diffusa Linnaeus, 1767	10860753	Lindernia diffusa Linnaeus, 1767	12	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Linderniaceae	4160847	Lindernia	3171875	Lindernia diffusa	10860753	NE
2692763	Xyris surinamensis A.Spreng.	2692763	Xyris surinamensis A.Spreng.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Xyridaceae	8496	Xyris	2692599	Xyris surinamensis	2692763	NE
2693268	Duckea junciformis Maguire	2693268	Duckea junciformis Maguire	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Rapateaceae	7710	Duckea	2693261	Duckea junciformis	2693268	NE
2874555	Fevillea cordifolia L.	2874555	Fevillea cordifolia L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cucurbitales	7224005	Cucurbitaceae	6634	Fevillea	2874554	Fevillea cordifolia	2874555	NE
2902131	Ronabea emetica (L.f.) A.Rich.	2902131	Ronabea emetica (L.f.) A.Rich.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Ronabea	2902111	Ronabea emetica	2902131	NE
2907355	Perama hirsuta Aubl.	2907355	Perama hirsuta Aubl.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Perama	2907330	Perama hirsuta	2907355	NE
2953235	Bauhinia tarapotensis Benth.	2953235	Bauhinia tarapotensis Benth.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Bauhinia	2952935	Bauhinia tarapotensis	2953235	LC
3157126	Xylopia aromatica (Lam.) Mart.	3157126	Xylopia aromatica (Lam.) Mart.	90	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Magnoliales	718	Annonaceae	9291	Xylopia	3157015	Xylopia aromatica	3157126	LC
3743981	Iryanthera hostmannii (Benth.) Warb.	3743981	Iryanthera hostmannii (Benth.) Warb.	17	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Magnoliales	718	Myristicaceae	2439	Iryanthera	3743006	Iryanthera hostmannii	3743981	LC
3992566	Protium altsonii Sandwith	3992566	Protium altsonii Sandwith	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Burseraceae	6659	Protium	7286732	Protium altsonii	3992566	NE
4182121	Ocotea esmeraldana Moldenke	4182121	Ocotea esmeraldana Moldenke	27	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Laurales	407	Lauraceae	6688	Ocotea	3034076	Ocotea esmeraldana	4182121	LC
5320194	Epidendrum microphyllum Lindl.	5320194	Epidendrum microphyllum Lindl.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Epidendrum	5297341	Epidendrum microphyllum	5320194	LC
5336706	Notopleura anomothyrsa (K.Schum. & Donn.Sm.) C.M.Taylor	5336706	Notopleura anomothyrsa (K.Schum. & Donn.Sm.) C.M.Taylor	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Notopleura	2901654	Notopleura anomothyrsa	5336706	NE
5339382	Randia amazonasensis Steyerm.	5339382	Randia amazonasensis Steyerm.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Randia	2911655	Randia amazonasensis	5339382	EN
5650963	Sloanea davidsei Steyerm.	5650963	Sloanea davidsei Steyerm.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Oxalidales	7224021	Elaeocarpaceae	2435	Sloanea	3152097	Sloanea davidsei	5650963	NE
7291417	Coccoloba acuminata Kunth	7291417	Coccoloba acuminata Kunth	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Polygonaceae	2416	Coccoloba	2888822	Coccoloba acuminata	7291417	LC
7774122	Polystichum orbiculatum (Desv.) J.Rémy & Fée	7774122	Polystichum orbiculatum (Desv.) J.Rémy & Fée	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Dryopteridaceae	2373	Polystichum	2651085	Polystichum orbiculatum	7774122	NE
7946419	Tontelea passiflora (Vell.) Lombardi	7946419	Tontelea passiflora (Vell.) Lombardi	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Celastrales	950	Celastraceae	6715	Tontelea	7550998	Tontelea passiflora	7946419	LC
2693278	Monotrema bracteatum Maguire	2693278	Monotrema bracteatum Maguire	9	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Rapateaceae	7710	Monotrema	2693275	Monotrema bracteatum	2693278	NE
2708266	Fimbristylis aestivalis (Retz.) Vahl	2708266	Fimbristylis aestivalis (Retz.) Vahl	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Fimbristylis	2708034	Fimbristylis aestivalis	2708266	NE
2984573	Artocarpus altilis (Parkinson) Fosberg	2984573	Artocarpus altilis (Parkinson) Fosberg	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Moraceae	6640	Artocarpus	2984563	Artocarpus altilis	2984573	NE
3054262	Crateva tapia L.	3054262	Crateva tapia L.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Brassicales	7225535	Capparaceae	3111	Crateva	3054261	Crateva tapia	3054262	LC
3086385	Peperomia glabella (Sw.) A.Dietr.	3086385	Peperomia glabella (Sw.) A.Dietr.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Piperales	404	Piperaceae	6678	Peperomia	3086367	Peperomia glabella	3086385	NE
3129447	Baccharis bogotensis Kunth	3129447	Baccharis bogotensis Kunth	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Baccharis	3129135	Baccharis bogotensis	3129447	NE
3170191	Marsdenia macrophylla (Humb. & Bonpl. ex Schult.) E.Fourn.	3571692	Ruehssia macrophylla (Humb. & Bonpl. ex Schult.) H.Karst.	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Apocynaceae	6701	Ruehssia	7311749	Ruehssia macrophylla	3571692	NE
3852095	Khaya anthotheca (Welw.) C.DC.	3852095	Khaya anthotheca (Welw.) C.DC.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Meliaceae	2397	Khaya	3190507	Khaya anthotheca	3852095	VU
4073717	Pachira obovata (A.Robyns) W.S.Alverson	4073717	Pachira obovata (A.Robyns) W.S.Alverson	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Malvaceae	6685	Pachira	3152234	Pachira obovata	4073717	NE
4189857	Peperomia huberi C.DC.	4189857	Peperomia huberi C.DC.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Piperales	404	Piperaceae	6678	Peperomia	3086367	Peperomia huberi	4189857	NE
5339958	Morinda hoffmannioides Standl.	5339958	Morinda hoffmannioides Standl.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Morinda	2915429	Morinda hoffmannioides	5339958	NE
5572292	Ficus trianae Dugand	5572292	Ficus trianae Dugand	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Moraceae	6640	Ficus	2984588	Ficus trianae	5572292	LC
7316918	Mandevilla lancifolia Woodson	7316918	Mandevilla lancifolia Woodson	18	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Apocynaceae	6701	Mandevilla	3169658	Mandevilla lancifolia	7316918	NE
9070887	Trichilia gustavoi M.E.Morales	9070887	Trichilia gustavoi M.E.Morales	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Meliaceae	2397	Trichilia	3190490	Trichilia gustavoi	9070887	NE
2898189	Faramea capillipes Müll.Arg.	2898189	Faramea capillipes Müll.Arg.	20	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Faramea	2897889	Faramea capillipes	2898189	LC
2920498	Psychotria subfusca Müll.Arg.	2920498	Psychotria subfusca Müll.Arg.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Psychotria	2919963	Psychotria subfusca	2920498	NE
2932917	Brunfelsia grandiflora D.Don	2932917	Brunfelsia grandiflora D.Don	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Brunfelsia	2932910	Brunfelsia grandiflora	2932917	LC
2985281	Licania steyermarkii Maguire	2985281	Licania steyermarkii Maguire	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Chrysobalanaceae	9111	Licania	2985250	Licania steyermarkii	2985281	NE
3108482	Senecio niveoaureus Cuatrec.	3108482	Senecio niveoaureus Cuatrec.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Senecio	3106738	Senecio niveoaureus	3108482	NE
3993746	Dacryodes roraimensis Cuatrec.	3993746	Dacryodes roraimensis Cuatrec.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Burseraceae	6659	Dacryodes	3190454	Dacryodes roraimensis	3993746	NE
5294777	Mauritia flexuosa L.f.	5294777	Mauritia flexuosa L.f.	9	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Arecales	552	Arecaceae	7681	Mauritia	8413640	Mauritia flexuosa	5294777	NE
5301066	Burmannia dasyantha Mart.	5301066	Burmannia dasyantha Mart.	12	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Dioscoreales	1171	Burmanniaceae	3733	Burmannia	2756212	Burmannia dasyantha	5301066	NE
7313435	Passiflora rugosa (Mast.) Tr. & Planch.	7313435	Passiflora rugosa (Mast.) Tr. & Planch.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Passifloraceae	2378	Passiflora	2874172	Passiflora rugosa	7313435	NE
2693313	Rapatea linearis Gleason	2693313	Rapatea linearis Gleason	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Rapateaceae	7710	Rapatea	2693312	Rapatea linearis	2693313	NE
2874515	Cucurbita maxima Duchesne	2874515	Cucurbita maxima Duchesne	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cucurbitales	7224005	Cucurbitaceae	6634	Cucurbita	2874506	Cucurbita maxima	2874515	NE
2956176	Delonix regia (Bojer ex Hook.) Raf.	2956176	Delonix regia (Bojer ex Hook.) Raf.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Delonix	2956165	Delonix regia	2956176	LC
2974640	Crudia oblonga Benth.	2974640	Crudia oblonga Benth.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Crudia	2974579	Crudia oblonga	2974640	LC
2982409	Vigna vexillata (L.) A.Rich.	2982409	Vigna vexillata (L.) A.Rich.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Vigna	2982372	Vigna vexillata	2982409	NE
3082500	Lecythis zabucajo Aubl.	3082500	Lecythis zabucajo Aubl.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Lecythidaceae	3990	Lecythis	3082348	Lecythis zabucajo	3082500	LC
3126538	Ayapana amygdalina (Lam.) R.King & H.Rob.	3126538	Ayapana amygdalina (Lam.) R.King & H.Rob.	9	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Ayapana	3126519	Ayapana amygdalina	3126538	NE
3155723	Guatteria leiocarpa R.E.Fr.	3155723	Guatteria leiocarpa R.E.Fr.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Magnoliales	718	Annonaceae	9291	Guatteria	3155604	Guatteria leiocarpa	3155723	LC
3579179	Metastelma huberi (Morillo) Liede	3579179	Metastelma huberi (Morillo) Liede	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Apocynaceae	6701	Metastelma	6416392	Metastelma huberi	3579179	NE
3680076	Calycobolus glaber (Kunth) House	3680076	Calycobolus glaber (Kunth) House	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Convolvulaceae	2389	Calycobolus	7324273	Calycobolus glaber	3680076	NE
3860779	Miconia albicans (Sw.) Steud.	3860779	Miconia albicans (Sw.) Steud.	28	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Miconia	3188558	Miconia albicans	3860779	LC
3901540	Hyptis personata Epling	3901540	Hyptis personata Epling	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Lamiaceae	2497	Hyptis	2926807	Hyptis personata	3901540	NE
4066207	Tournefortia angustiflora Ruiz & Pav.	4066207	Tournefortia angustiflora Ruiz & Pav.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Boraginales	7226464	Heliotropiaceae	4930387	Tournefortia	2925828	Tournefortia angustiflora	4066207	LC
5350585	Rhynchosia minima (L.) DC.	5350585	Rhynchosia minima (L.) DC.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Rhynchosia	2947992	Rhynchosia minima	5350585	LC
6686326	Melochia pyramidata L.	6686326	Melochia pyramidata L.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Malvaceae	6685	Melochia	3152114	Melochia pyramidata	6686326	LC
7141666	Trema micrantha (L.) Blume	7141666	Trema micrantha (L.) Blume	22	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Cannabaceae	2384	Trema	2984500	Trema micrantha	7141666	LC
7284849	Erythroxylum gracilipes Peyr.	7284849	Erythroxylum gracilipes Peyr.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Erythroxylaceae	6686	Erythroxylum	2873937	Erythroxylum gracilipes	7284849	LC
7286856	Protium paniculatum Engl.	7286856	Protium paniculatum Engl.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Burseraceae	6659	Protium	7286732	Protium paniculatum	7286856	LC
7315570	Hymenophyllum myriocarpum Hook.	7315570	Hymenophyllum myriocarpum Hook.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Hymenophyllales	7228685	Hymenophyllaceae	2372	Hymenophyllum	2651287	Hymenophyllum myriocarpum	7315570	NE
7317183	Microplumeria anomala (Müll.Arg.) Markgr.	7317183	Microplumeria anomala (Müll.Arg.) Markgr.	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Apocynaceae	6701	Microplumeria	7317182	Microplumeria anomala	7317183	NE
7811791	Peperomia quadrangularis (J.V.Thomps.) A.Dietr.	7811791	Peperomia quadrangularis (J.V.Thomps.) A.Dietr.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Piperales	404	Piperaceae	6678	Peperomia	3086367	Peperomia quadrangularis	7811791	NE
8083690	Pernettya prostrata (Cav.) DC.	8083690	Pernettya prostrata (Cav.) DC.	28	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Pernettya	8145372	Pernettya prostrata	8083690	LC
2755561	Dioscorea pittieri R.Knuth	2755561	Dioscorea pittieri R.Knuth	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Dioscoreales	1171	Dioscoreaceae	7694	Dioscorea	2754367	Dioscorea pittieri	2755561	NE
2884510	Pouteria guianensis Aubl.	2884510	Pouteria guianensis Aubl.	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Sapotaceae	8802	Pouteria	2884049	Pouteria guianensis	2884510	LC
2957966	Senna occidentalis (L.) Link	2957966	Senna occidentalis (L.) Link	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Senna	2956904	Senna occidentalis	2957966	LC
3083227	Eschweilera ovalifolia (DC.) Nied.	3083227	Eschweilera ovalifolia (DC.) Nied.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Lecythidaceae	3990	Eschweilera	3083183	Eschweilera ovalifolia	3083227	LC
3191340	Banisteriopsis caapi (Spruce ex Griseb.) Morton	3191340	Banisteriopsis caapi (Spruce ex Griseb.) Morton	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Malpighiaceae	6676	Banisteriopsis	7618041	Banisteriopsis caapi	3191340	NE
3678491	Evolvulus cardiophyllus Schltdl.	3678491	Evolvulus cardiophyllus Schltdl.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Convolvulaceae	2389	Evolvulus	2928670	Evolvulus cardiophyllus	3678491	NE
